nohup: ignoring input
Using TensorFlow backend.
DEBUG:main:200:	Size Word Vocab: 25999
DEBUG:main:206:	Train Word X: (79832, 105)
DEBUG:main:207:	Train Y: (79832, 105, 1)
DEBUG:main:213:	Val Word X: (4982, 105)
DEBUG:main:214:	Val Y: (4982, 105, 1)
DEBUG:main:220:	Test Word X: (5000, 105)
DEBUG:main:221:	Test Y: (5000, 105, 1)
DEBUG:main:225:	Size Char Vocab: 136
DEBUG:main:232:	Train Char X: (79832, 105, 33)
DEBUG:main:239:	Val Char X: (4982, 105, 33)
DEBUG:main:246:	Test Char X: (5000, 105, 33)
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:new_func:506:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Loading Model
Train on 79832 samples, validate on 4982 samples
11296/79832 [===>..........................] - ETA: 18:49 - loss: 5.3136
11328/79832 [===>..........................] - ETA: 18:49 - loss: 5.3137
11360/79832 [===>..........................] - ETA: 18:48 - loss: 5.3137
11392/79832 [===>..........................] - ETA: 18:47 - loss: 5.3139
11424/79832 [===>..........................] - ETA: 18:47 - loss: 5.3135
11456/79832 [===>..........................] - ETA: 18:46 - loss: 5.3135
11488/79832 [===>..........................] - ETA: 18:46 - loss: 5.3131
11520/79832 [===>..........................] - ETA: 18:45 - loss: 5.3129
11552/79832 [===>..........................] - ETA: 18:45 - loss: 5.3133
11584/79832 [===>..........................] - ETA: 18:44 - loss: 5.3137
11616/79832 [===>..........................] - ETA: 18:44 - loss: 5.3136
11648/79832 [===>..........................] - ETA: 18:43 - loss: 5.3132
11680/79832 [===>..........................] - ETA: 18:43 - loss: 5.3137
11712/79832 [===>..........................] - ETA: 18:42 - loss: 5.3150
11744/79832 [===>..........................] - ETA: 18:42 - loss: 5.3154
11776/79832 [===>..........................] - ETA: 18:41 - loss: 5.3150
11808/79832 [===>..........................] - ETA: 18:40 - loss: 5.3156
11840/79832 [===>..........................] - ETA: 18:40 - loss: 5.3152
11872/79832 [===>..........................] - ETA: 18:39 - loss: 5.3160
11904/79832 [===>..........................] - ETA: 18:39 - loss: 5.3165
11936/79832 [===>..........................] - ETA: 18:38 - loss: 5.3177
11968/79832 [===>..........................] - ETA: 18:38 - loss: 5.3175
12000/79832 [===>..........................] - ETA: 18:37 - loss: 5.3174
12032/79832 [===>..........................] - ETA: 18:36 - loss: 5.3178
12064/79832 [===>..........................] - ETA: 18:36 - loss: 5.3176
12096/79832 [===>..........................] - ETA: 18:35 - loss: 5.3167
12128/79832 [===>..........................] - ETA: 18:35 - loss: 5.3164
12160/79832 [===>..........................] - ETA: 18:34 - loss: 5.3165
12192/79832 [===>..........................] - ETA: 18:34 - loss: 5.3173
12224/79832 [===>..........................] - ETA: 18:33 - loss: 5.3174
12256/79832 [===>..........................] - ETA: 18:33 - loss: 5.3187
12288/79832 [===>..........................] - ETA: 18:32 - loss: 5.3194
12320/79832 [===>..........................] - ETA: 18:32 - loss: 5.3196
12352/79832 [===>..........................] - ETA: 18:31 - loss: 5.3201
12384/79832 [===>..........................] - ETA: 18:31 - loss: 5.3198
12416/79832 [===>..........................] - ETA: 18:30 - loss: 5.3198
12448/79832 [===>..........................] - ETA: 18:29 - loss: 5.3198
12480/79832 [===>..........................] - ETA: 18:29 - loss: 5.3198
12512/79832 [===>..........................] - ETA: 18:28 - loss: 5.3193
12544/79832 [===>..........................] - ETA: 18:28 - loss: 5.3197
12576/79832 [===>..........................] - ETA: 18:27 - loss: 5.3202
12608/79832 [===>..........................] - ETA: 18:27 - loss: 5.3207
12640/79832 [===>..........................] - ETA: 18:26 - loss: 5.3211
12672/79832 [===>..........................] - ETA: 18:26 - loss: 5.3215
12704/79832 [===>..........................] - ETA: 18:25 - loss: 5.3217
12736/79832 [===>..........................] - ETA: 18:24 - loss: 5.3223
12768/79832 [===>..........................] - ETA: 18:24 - loss: 5.3228
12800/79832 [===>..........................] - ETA: 18:23 - loss: 5.3225
12832/79832 [===>..........................] - ETA: 18:23 - loss: 5.3228
12864/79832 [===>..........................] - ETA: 18:22 - loss: 5.3218
12896/79832 [===>..........................] - ETA: 18:22 - loss: 5.3218
12928/79832 [===>..........................] - ETA: 18:21 - loss: 5.3217
12960/79832 [===>..........................] - ETA: 18:21 - loss: 5.3219
12992/79832 [===>..........................] - ETA: 18:20 - loss: 5.3217
13024/79832 [===>..........................] - ETA: 18:20 - loss: 5.3212
13056/79832 [===>..........................] - ETA: 18:19 - loss: 5.3213
13088/79832 [===>..........................] - ETA: 18:19 - loss: 5.3216
13120/79832 [===>..........................] - ETA: 18:18 - loss: 5.3218
13152/79832 [===>..........................] - ETA: 18:18 - loss: 5.3217
13184/79832 [===>..........................] - ETA: 18:17 - loss: 5.3223
13216/79832 [===>..........................] - ETA: 18:16 - loss: 5.3227
13248/79832 [===>..........................] - ETA: 18:16 - loss: 5.3231
13280/79832 [===>..........................] - ETA: 18:15 - loss: 5.3239
13312/79832 [====>.........................] - ETA: 18:15 - loss: 5.3239
13344/79832 [====>.........................] - ETA: 18:14 - loss: 5.3234
13376/79832 [====>.........................] - ETA: 18:14 - loss: 5.3239
13408/79832 [====>.........................] - ETA: 18:13 - loss: 5.3234
13440/79832 [====>.........................] - ETA: 18:13 - loss: 5.3231
13472/79832 [====>.........................] - ETA: 18:12 - loss: 5.3230
13504/79832 [====>.........................] - ETA: 18:12 - loss: 5.3231
13536/79832 [====>.........................] - ETA: 18:11 - loss: 5.3233
13568/79832 [====>.........................] - ETA: 18:10 - loss: 5.3235
13600/79832 [====>.........................] - ETA: 18:10 - loss: 5.3230
13632/79832 [====>.........................] - ETA: 18:09 - loss: 5.3218
13664/79832 [====>.........................] - ETA: 18:09 - loss: 5.3217
13696/79832 [====>.........................] - ETA: 18:08 - loss: 5.3215
13728/79832 [====>.........................] - ETA: 18:08 - loss: 5.3213
13760/79832 [====>.........................] - ETA: 18:07 - loss: 5.3209
13792/79832 [====>.........................] - ETA: 18:06 - loss: 5.3215
13824/79832 [====>.........................] - ETA: 18:06 - loss: 5.3222
13856/79832 [====>.........................] - ETA: 18:05 - loss: 5.3223
13888/79832 [====>.........................] - ETA: 18:05 - loss: 5.3219
13920/79832 [====>.........................] - ETA: 18:04 - loss: 5.3218
13952/79832 [====>.........................] - ETA: 18:04 - loss: 5.3223
13984/79832 [====>.........................] - ETA: 18:03 - loss: 5.3227
14016/79832 [====>.........................] - ETA: 18:03 - loss: 5.3229
14048/79832 [====>.........................] - ETA: 18:02 - loss: 5.3231
14080/79832 [====>.........................] - ETA: 18:02 - loss: 5.3227
14112/79832 [====>.........................] - ETA: 18:01 - loss: 5.3225
14144/79832 [====>.........................] - ETA: 18:00 - loss: 5.3227
14176/79832 [====>.........................] - ETA: 18:00 - loss: 5.3221
14208/79832 [====>.........................] - ETA: 17:59 - loss: 5.3219
14240/79832 [====>.........................] - ETA: 17:59 - loss: 5.3218
14272/79832 [====>.........................] - ETA: 17:58 - loss: 5.3221
14304/79832 [====>.........................] - ETA: 17:58 - loss: 5.3229
14336/79832 [====>.........................] - ETA: 17:57 - loss: 5.3224
14368/79832 [====>.........................] - ETA: 17:57 - loss: 5.3225
14400/79832 [====>.........................] - ETA: 17:56 - loss: 5.3226
14432/79832 [====>.........................] - ETA: 17:56 - loss: 5.3226
14464/79832 [====>.........................] - ETA: 17:55 - loss: 5.3229
14496/79832 [====>.........................] - ETA: 17:55 - loss: 5.3232
14528/79832 [====>.........................] - ETA: 17:54 - loss: 5.3230
14560/79832 [====>.........................] - ETA: 17:54 - loss: 5.3231
14592/79832 [====>.........................] - ETA: 17:53 - loss: 5.3228
14624/79832 [====>.........................] - ETA: 17:52 - loss: 5.3227
14656/79832 [====>.........................] - ETA: 17:52 - loss: 5.3227
14688/79832 [====>.........................] - ETA: 17:51 - loss: 5.3228
14720/79832 [====>.........................] - ETA: 17:51 - loss: 5.3225
14752/79832 [====>.........................] - ETA: 17:50 - loss: 5.3226
14784/79832 [====>.........................] - ETA: 17:50 - loss: 5.3224
14816/79832 [====>.........................] - ETA: 17:49 - loss: 5.3230
14848/79832 [====>.........................] - ETA: 17:49 - loss: 5.3227
14880/79832 [====>.........................] - ETA: 17:48 - loss: 5.3223
14912/79832 [====>.........................] - ETA: 17:48 - loss: 5.3221
14944/79832 [====>.........................] - ETA: 17:47 - loss: 5.3217
14976/79832 [====>.........................] - ETA: 17:47 - loss: 5.3216
15008/79832 [====>.........................] - ETA: 17:46 - loss: 5.3217
15040/79832 [====>.........................] - ETA: 17:46 - loss: 5.3208
15072/79832 [====>.........................] - ETA: 17:45 - loss: 5.3207
15104/79832 [====>.........................] - ETA: 17:44 - loss: 5.3211
15136/79832 [====>.........................] - ETA: 17:44 - loss: 5.3214
15168/79832 [====>.........................] - ETA: 17:43 - loss: 5.3211
15200/79832 [====>.........................] - ETA: 17:43 - loss: 5.3211
15232/79832 [====>.........................] - ETA: 17:42 - loss: 5.3217
15264/79832 [====>.........................] - ETA: 17:42 - loss: 5.3219
15296/79832 [====>.........................] - ETA: 17:41 - loss: 5.3208
15328/79832 [====>.........................] - ETA: 17:41 - loss: 5.3210
15360/79832 [====>.........................] - ETA: 17:40 - loss: 5.3213
15392/79832 [====>.........................] - ETA: 17:40 - loss: 5.3213
15424/79832 [====>.........................] - ETA: 17:39 - loss: 5.3205
15456/79832 [====>.........................] - ETA: 17:38 - loss: 5.3206
15488/79832 [====>.........................] - ETA: 17:38 - loss: 5.3204
15520/79832 [====>.........................] - ETA: 17:37 - loss: 5.3209
15552/79832 [====>.........................] - ETA: 17:37 - loss: 5.3209
15584/79832 [====>.........................] - ETA: 17:36 - loss: 5.3208
15616/79832 [====>.........................] - ETA: 17:36 - loss: 5.3201
15648/79832 [====>.........................] - ETA: 17:35 - loss: 5.3204
15680/79832 [====>.........................] - ETA: 17:35 - loss: 5.3209
15712/79832 [====>.........................] - ETA: 17:34 - loss: 5.3211
15744/79832 [====>.........................] - ETA: 17:33 - loss: 5.3210
15776/79832 [====>.........................] - ETA: 17:33 - loss: 5.3209
15808/79832 [====>.........................] - ETA: 17:32 - loss: 5.3212
15840/79832 [====>.........................] - ETA: 17:32 - loss: 5.3214
15872/79832 [====>.........................] - ETA: 17:31 - loss: 5.3210
15904/79832 [====>.........................] - ETA: 17:31 - loss: 5.3203
15936/79832 [====>.........................] - ETA: 17:30 - loss: 5.3206
15968/79832 [=====>........................] - ETA: 17:30 - loss: 5.3204
16000/79832 [=====>........................] - ETA: 17:29 - loss: 5.3205
16032/79832 [=====>........................] - ETA: 17:29 - loss: 5.3211
16064/79832 [=====>........................] - ETA: 17:28 - loss: 5.3213
16096/79832 [=====>........................] - ETA: 17:28 - loss: 5.3211
16128/79832 [=====>........................] - ETA: 17:27 - loss: 5.3216
16160/79832 [=====>........................] - ETA: 17:26 - loss: 5.3207
16192/79832 [=====>........................] - ETA: 17:26 - loss: 5.3209
16224/79832 [=====>........................] - ETA: 17:25 - loss: 5.3207
16256/79832 [=====>........................] - ETA: 17:25 - loss: 5.3207
16288/79832 [=====>........................] - ETA: 17:24 - loss: 5.3211
16320/79832 [=====>........................] - ETA: 17:24 - loss: 5.3209
16352/79832 [=====>........................] - ETA: 17:23 - loss: 5.3209
16384/79832 [=====>........................] - ETA: 17:23 - loss: 5.3211
16416/79832 [=====>........................] - ETA: 17:22 - loss: 5.3208
16448/79832 [=====>........................] - ETA: 17:22 - loss: 5.3207
16480/79832 [=====>........................] - ETA: 17:21 - loss: 5.3207
16512/79832 [=====>........................] - ETA: 17:20 - loss: 5.3203
16544/79832 [=====>........................] - ETA: 17:20 - loss: 5.3205
16576/79832 [=====>........................] - ETA: 17:19 - loss: 5.3204
16608/79832 [=====>........................] - ETA: 17:19 - loss: 5.3207
16640/79832 [=====>........................] - ETA: 17:18 - loss: 5.3208
16672/79832 [=====>........................] - ETA: 17:18 - loss: 5.3211
16704/79832 [=====>........................] - ETA: 17:17 - loss: 5.3216
16736/79832 [=====>........................] - ETA: 17:17 - loss: 5.3217
16768/79832 [=====>........................] - ETA: 17:16 - loss: 5.3216
16800/79832 [=====>........................] - ETA: 17:16 - loss: 5.3217
16832/79832 [=====>........................] - ETA: 17:15 - loss: 5.3222
16864/79832 [=====>........................] - ETA: 17:15 - loss: 5.3221
16896/79832 [=====>........................] - ETA: 17:14 - loss: 5.3219
16928/79832 [=====>........................] - ETA: 17:13 - loss: 5.3222
16960/79832 [=====>........................] - ETA: 17:13 - loss: 5.3222
16992/79832 [=====>........................] - ETA: 17:12 - loss: 5.3222
17024/79832 [=====>........................] - ETA: 17:12 - loss: 5.3222
17056/79832 [=====>........................] - ETA: 17:11 - loss: 5.3225
17088/79832 [=====>........................] - ETA: 17:11 - loss: 5.3231
17120/79832 [=====>........................] - ETA: 17:10 - loss: 5.3227
17152/79832 [=====>........................] - ETA: 17:10 - loss: 5.3226
17184/79832 [=====>........................] - ETA: 17:09 - loss: 5.3226
17216/79832 [=====>........................] - ETA: 17:09 - loss: 5.3225
17248/79832 [=====>........................] - ETA: 17:08 - loss: 5.3225
17280/79832 [=====>........................] - ETA: 17:08 - loss: 5.3221
17312/79832 [=====>........................] - ETA: 17:07 - loss: 5.3220
17344/79832 [=====>........................] - ETA: 17:06 - loss: 5.3220
17376/79832 [=====>........................] - ETA: 17:06 - loss: 5.3222
17408/79832 [=====>........................] - ETA: 17:05 - loss: 5.3217
17440/79832 [=====>........................] - ETA: 17:05 - loss: 5.3216
17472/79832 [=====>........................] - ETA: 17:04 - loss: 5.3216
17504/79832 [=====>........................] - ETA: 17:04 - loss: 5.3218
17536/79832 [=====>........................] - ETA: 17:03 - loss: 5.3219
17568/79832 [=====>........................] - ETA: 17:03 - loss: 5.3219
17600/79832 [=====>........................] - ETA: 17:02 - loss: 5.3226
17632/79832 [=====>........................] - ETA: 17:02 - loss: 5.3230
17664/79832 [=====>........................] - ETA: 17:01 - loss: 5.3231
17696/79832 [=====>........................] - ETA: 17:00 - loss: 5.3236
17728/79832 [=====>........................] - ETA: 17:00 - loss: 5.3234
17760/79832 [=====>........................] - ETA: 16:59 - loss: 5.3239
17792/79832 [=====>........................] - ETA: 16:59 - loss: 5.3243
17824/79832 [=====>........................] - ETA: 16:58 - loss: 5.3246
17856/79832 [=====>........................] - ETA: 16:58 - loss: 5.3246
17888/79832 [=====>........................] - ETA: 16:57 - loss: 5.3249
17920/79832 [=====>........................] - ETA: 16:57 - loss: 5.3252
17952/79832 [=====>........................] - ETA: 16:56 - loss: 5.3249
17984/79832 [=====>........................] - ETA: 16:56 - loss: 5.3255
18016/79832 [=====>........................] - ETA: 16:55 - loss: 5.3256
18048/79832 [=====>........................] - ETA: 16:55 - loss: 5.3252
18080/79832 [=====>........................] - ETA: 16:54 - loss: 5.3250
18112/79832 [=====>........................] - ETA: 16:54 - loss: 5.3252
18144/79832 [=====>........................] - ETA: 16:53 - loss: 5.3254
18176/79832 [=====>........................] - ETA: 16:53 - loss: 5.3256
18208/79832 [=====>........................] - ETA: 16:52 - loss: 5.3256
18240/79832 [=====>........................] - ETA: 16:52 - loss: 5.3252
18272/79832 [=====>........................] - ETA: 16:51 - loss: 5.3252
18304/79832 [=====>........................] - ETA: 16:51 - loss: 5.3248
18336/79832 [=====>........................] - ETA: 16:50 - loss: 5.3252
18368/79832 [=====>........................] - ETA: 16:49 - loss: 5.3257
18400/79832 [=====>........................] - ETA: 16:49 - loss: 5.3253
18432/79832 [=====>........................] - ETA: 16:48 - loss: 5.3251
18464/79832 [=====>........................] - ETA: 16:48 - loss: 5.3250
18496/79832 [=====>........................] - ETA: 16:47 - loss: 5.3249
18528/79832 [=====>........................] - ETA: 16:47 - loss: 5.3245
18560/79832 [=====>........................] - ETA: 16:46 - loss: 5.3246
18592/79832 [=====>........................] - ETA: 16:46 - loss: 5.3244
18624/79832 [=====>........................] - ETA: 16:45 - loss: 5.3242
18656/79832 [======>.......................] - ETA: 16:45 - loss: 5.3242
18688/79832 [======>.......................] - ETA: 16:44 - loss: 5.3244
18720/79832 [======>.......................] - ETA: 16:44 - loss: 5.3244
18752/79832 [======>.......................] - ETA: 16:43 - loss: 5.3242
18784/79832 [======>.......................] - ETA: 16:42 - loss: 5.3244
18816/79832 [======>.......................] - ETA: 16:42 - loss: 5.3247
18848/79832 [======>.......................] - ETA: 16:41 - loss: 5.3248
18880/79832 [======>.......................] - ETA: 16:41 - loss: 5.3247
18912/79832 [======>.......................] - ETA: 16:40 - loss: 5.3247
18944/79832 [======>.......................] - ETA: 16:40 - loss: 5.3250
18976/79832 [======>.......................] - ETA: 16:39 - loss: 5.3251
19008/79832 [======>.......................] - ETA: 16:39 - loss: 5.3247
19040/79832 [======>.......................] - ETA: 16:38 - loss: 5.3248
19072/79832 [======>.......................] - ETA: 16:38 - loss: 5.3247
19104/79832 [======>.......................] - ETA: 16:37 - loss: 5.3248
19136/79832 [======>.......................] - ETA: 16:37 - loss: 5.3248
19168/79832 [======>.......................] - ETA: 16:36 - loss: 5.3244
19200/79832 [======>.......................] - ETA: 16:36 - loss: 5.3246
19232/79832 [======>.......................] - ETA: 16:35 - loss: 5.3247
19264/79832 [======>.......................] - ETA: 16:34 - loss: 5.3247
19296/79832 [======>.......................] - ETA: 16:34 - loss: 5.3242
19328/79832 [======>.......................] - ETA: 16:33 - loss: 5.3236
19360/79832 [======>.......................] - ETA: 16:33 - loss: 5.3236
19392/79832 [======>.......................] - ETA: 16:32 - loss: 5.3236
19424/79832 [======>.......................] - ETA: 16:32 - loss: 5.3235
19456/79832 [======>.......................] - ETA: 16:31 - loss: 5.3233
19488/79832 [======>.......................] - ETA: 16:31 - loss: 5.3233
19520/79832 [======>.......................] - ETA: 16:30 - loss: 5.3234
19552/79832 [======>.......................] - ETA: 16:30 - loss: 5.3233
19584/79832 [======>.......................] - ETA: 16:29 - loss: 5.3233
19616/79832 [======>.......................] - ETA: 16:29 - loss: 5.3229
19648/79832 [======>.......................] - ETA: 16:28 - loss: 5.3224
19680/79832 [======>.......................] - ETA: 16:28 - loss: 5.3222
19712/79832 [======>.......................] - ETA: 16:27 - loss: 5.3223
